id,title,author,type,publishedYear,isbn,filename,postUrl,attachmentUrl
openBook1593,Το Πρώτο μας βιβλίο – Από τους μαθητές της πρώτης τάξης,,,2011,,Το Πρώτο μας βιβλίο – Από τους μαθητές της πρώτης τάξης.pdf,https://www.openbook.gr/to-prwto-mas-vivlio/,http://bit.ly/2muakoC
openBook1594,Η ταβέρνα του Κρατερού,Σωκράτης Β. Σίσκος,Θεατρικό έργο,,978-960-9763-06-6,Η ταβέρνα του Κρατερού.pdf,https://www.openbook.gr/i-taverna-tou-kraterou/,http://bit.ly/2mfo5qS
openBook1595,Άγης Δ’ – Ο βασιλιάς της Σπάρτης,Σωκράτης Β. Σίσκος,Θεατρικό έργο,,978-960-9763-19-6,Άγης Δ’ – Ο βασιλιάς της Σπάρτης.pdf,https://www.openbook.gr/agis-d-o-vasilias-tis-spartis/,http://bit.ly/2zvUQFS
openBook1596,Μέχρι την λύτρωση,Νίκος Βαρδάκας,Ποίηση / Πεζά,2015,,Μέχρι την λύτρωση.pdf,https://www.openbook.gr/mexri-tin-lytrosi/,http://bit.ly/2ztvAjD
openBook1597,Ένα Βροχερό Απόγευμα και Πολλές Ηλιόλουστες Μέρες,Γιώργος Ντόβας,Ιστορία έρωτα και φαντασίας,2017,,Ένα Βροχερό Απόγευμα και Πολλές Ηλιόλουστες Μέρες.pdf,https://www.openbook.gr/ena-vroxero-apogeyma-kai-polles-ilioloustes-meres/,http://bit.ly/2yutrjF
openBook1598,Ελένη & Μενέλαος,Γιώργος Ντόβας,Ιστορία αγάπης,2017,,Ελένη & Μενέλαος.pdf,https://www.openbook.gr/eleni-menelaos/,http://bit.ly/2yRF9ZS
openBook1599,Δεσμώτες,Κωνσταντίνος Κ. Χατούπης,Ποίηση,2015,978-618-82241-1-7,Δεσμώτες.pdf,https://www.openbook.gr/desmotes/,http://bit.ly/2mbkIkZ
openBook1600,Εφημερόπτερα,Ντέμης Κωνσταντινίδης,Ποίηση,2015,978-960-93-6692-2,Εφημερόπτερα.pdf,https://www.openbook.gr/efimeroptera/,http://bit.ly/2ArYGgS
openBook1601,“Μαρτυρία”,Γιάννης Βούλτος,Ποίηση,2014,978-960-93-6536-9,“Μαρτυρία”.pdf,https://www.openbook.gr/martyria/,http://bit.ly/2znaBOR
openBook1602,“Ανθρωποθυσία”,Γιάννης Βούλτος,Ποίηση,,978-960-93-6527-7,“Ανθρωποθυσία”.pdf,https://www.openbook.gr/anthrwpothysia/,http://bit.ly/2m0rHNu
openBook1603,“Η ασφαλής ομήγυρη”,Ντέμης Κωνσταντινίδης,Ποίηση,2015,,“Η ασφαλής ομήγυρη”.pdf,https://www.openbook.gr/asfalis-omigyri/,http://bit.ly/2zjkJbR
openBook1604,Τα είδωλα ξαναστήνονται τη νύχτα,Κώστας Πουλιανίτης,Διήγημα,2005,,Τα είδωλα ξαναστήνονται τη νύχτα.pdf,https://www.openbook.gr/ta-eidwla-xanastinontai-ti-nyxta-2/,http://bit.ly/2rXqTek
openBook1605,Ο ξεπεσμένος δερβίσης,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,,,Ο ξεπεσμένος δερβίσης.pdf,https://www.openbook.gr/o-xepesmenos-dervisis/,http://bit.ly/34pX4SV
openBook1606,Χριστουγεννιάτικα Διηγήματα,Αλέξανδρος Παπαδιαμάντης (1851-1911),Διήγημα,2013,,Χριστουγεννιάτικα Διηγήματα.pdf,https://www.openbook.gr/christougenniatika-diigimata/,http://bit.ly/2JG86LJ
openBook1607,Σύνεργα,Ευάγγελος Ι. Τζάνος,Διήγημα,2012,978-618-80220-1-0,Σύνεργα.pdf,https://www.openbook.gr/synerga/,http://bit.ly/2swCnT2
openBook1608,Χωρίς σημεία στίξεως σιωπή,Λευτέρης Κρητικός,Μυθιστόρημα,2012,978-618-80220-3-4,Χωρίς σημεία στίξεως σιωπή.pdf,https://www.openbook.gr/xwris-simeia-stixews-siwpi/,http://bit.ly/2sJKBrn
openBook1609,Οι πρώτες σελίδες,Χάρης Γαντζούδης,Διήγημα,2012,978-618-80220-5-8,Οι πρώτες σελίδες.pdf,https://www.openbook.gr/oi-prwtes-selides/,http://bit.ly/2rnUaNJ
openBook1610,Η πολιτεία που δεν είχε Χριστούγεννα,Ευρυδίκη Αμανατίδου,Παραμύθι,2012,978-618-80220-6-5,Η πολιτεία που δεν είχε Χριστούγεννα.pdf,https://www.openbook.gr/i-politeia-pou-den-eixe-xristougenna/,http://bit.ly/2qwHVeS
openBook1611,Ο ήλιος που έχασε το δρόμο του,Ευρυδίκη Αμανατίδου,Παραμύθι,2012,978-618-80220-8-9,Ο ήλιος που έχασε το δρόμο του.pdf,https://www.openbook.gr/o-ilios-pou-exase-to-dromo-tou/,http://bit.ly/2esZmXW
openBook1612,Το κουτί,Μαρίνα Αποστόλου,Θεατρικό έργο,2012,978-618-80220-9-6,Το κουτί.pdf,https://www.openbook.gr/to-kouti/,http://bit.ly/2qZSKXb
openBook1613,Χίμαιρα,Φώτης Δούσος,Μικροδιήγημα,2012,978-618-80394-0-7,Χίμαιρα.pdf,https://www.openbook.gr/chimera/,http://bit.ly/2r8JxzZ
openBook1614,Το αεράκι και η καμινάδα,Ευρυδίκη Αμανατίδου,Παραμύθι,2012,978-618-80220-7-2,Το αεράκι και η καμινάδα.pdf,https://www.openbook.gr/to-aeraki-kai-i-kaminada/,http://bit.ly/2rvQwlj
openBook1615,Καινή Διαθήκη: Α’ & Β’ Επιστολές Πέτρου,Απόστολος Πέτρος,Εκκλησιαστικά κείμενα,,,Καινή Διαθήκη: Α’ & Β’ Επιστολές Πέτρου.pdf,https://www.openbook.gr/epistoles-petroy/,http://bit.ly/2PDooZJ
openBook1616,Καινή Διαθήκη: Επιστολή προς Κολοσσαείς,Απόστολος Παύλος (5-15 μ.Χ. – 66-68 μ.Χ.),Εκκλησιαστικά κείμενα,,,Καινή Διαθήκη: Επιστολή προς Κολοσσαείς.pdf,https://www.openbook.gr/epistoli-pros-kolossaeis/,http://bit.ly/2pxM5YT
openBook1617,Καινή Διαθήκη: Κατά Ιωάννην Ευαγγέλιο,Ιωάννης ο Ευαγγελιστής,Εκκλησιαστικά κείμενα,,,Καινή Διαθήκη: Κατά Ιωάννην Ευαγγέλιο.pdf,https://www.openbook.gr/kata-ioannin-eyaggelio/,http://bit.ly/2oEcFza
openBook1618,Καινή Διαθήκη: Κατά Ματθαίον Ευαγγέλιο,Ευαγγελιστής Ματθαίος,Εκκλησιαστικά κείμενα,,,Καινή Διαθήκη: Κατά Ματθαίον Ευαγγέλιο.pdf,https://www.openbook.gr/kata-matthaion-eyaggelio/,http://bit.ly/2PAVolA
openBook1619,Καινή Διαθήκη: Επιστολή Ιακώβου,Ιάκωβος ο αδελφόθεος (496-406 π.Χ.),Εκκλησιαστικά κείμενα,,,Καινή Διαθήκη: Επιστολή Ιακώβου.pdf,https://www.openbook.gr/epistoli-iakovoy/,http://bit.ly/36oLAAP
openBook1620,Στη Βουνοπλαγιά της Χαράς,Κατερίνα Παπαφράγκου,Παραμύθι,2012,978-618-80394-3-8,Στη Βουνοπλαγιά της Χαράς.pdf,https://www.openbook.gr/sti-vounoplagia-tis-xaras/,http://bit.ly/2rssJTb
openBook1621,Μια σειρά από τρομαχτικά γεγονότα,Μίνως-Αθανάσιος Καρυωτάκης,Μυθιστόρημα,2012,978-618-80394-2-1,Μια σειρά από τρομαχτικά γεγονότα.pdf,https://www.openbook.gr/mia-seira-apo-tromaxtika-gegonota/,http://bit.ly/2rygzbG
openBook1622,Το νήμα της μέλισσας,Λευτέρης Κρητικός,Μυθιστόρημα,2012,978-618-80394-1-4,Το νήμα της μέλισσας.pdf,https://www.openbook.gr/to-nima-tis-melissas/,http://bit.ly/2rFt3hy
openBook1623,Ο μαγικός σελιδοδείκτης,Ηρακλής Λαμπαδαρίου,Παραμύθι,2012,978-618-80394-4-5,Ο μαγικός σελιδοδείκτης.pdf,https://www.openbook.gr/o-magikos-selidodeiktis/,http://bit.ly/2rt5PJR
openBook1624,Το ταξίδι ενός χαρτονομίσματος,,Διήγημα,2013,978-618-80394-5-2,Το ταξίδι ενός χαρτονομίσματος.pdf,https://www.openbook.gr/to-taxidi-enos-xartonomismatos/,http://bit.ly/2rGcyBG
openBook1625,"Θάνατος, Καλοκαίρι, Φθινόπωρο, Χειμώνας",Ευτυχία Κανάρη,Μυθιστόρημα,2013,978-618-80394-6-9,"Θάνατος, Καλοκαίρι, Φθινόπωρο, Χειμώνας.pdf",https://www.openbook.gr/thanatos-kalokairi-fthinopwro-xeimwnas/,http://bit.ly/2riGMuN
openBook1626,Η πριγκίπισσα που δεν έτρωγε μελιτζάνες,Χρυσούλα Λουλοπούλου,Παραμύθι,2013,978-618-80394-7-6,Η πριγκίπισσα που δεν έτρωγε μελιτζάνες.pdf,https://www.openbook.gr/i-prigkipissa-pou-den-etrwge-melitzanes/,http://bit.ly/2s8SjLg
openBook1627,Τα πέτρινα Χριστούγεννα,Τάσος Αγγελίδης-Γκέντζος,Διήγημα – Φωτογραφικό λεύκωμα,2013,978-618-80394-8-3,Τα πέτρινα Χριστούγεννα.pdf,https://www.openbook.gr/ta-petrina-christougenna/,http://bit.ly/2rXrNHJ
openBook1628,Ο μαγικός κύριος Κολοτούμπας γράφει ιστορίες – Δημιουργική γραφή για παιδιά Δημοτικού,Μαρία Χατζή,Εκπαιδευτικό εγχειρίδιο,2013,978-618-80394-9-0,Ο μαγικός κύριος Κολοτούμπας γράφει ιστορίες – Δημιουργική γραφή για παιδιά Δημοτικού.pdf,https://www.openbook.gr/o-magikos-kyrios-kolotoumpas-grafei-istories/,http://bit.ly/2rtnbpK
openBook1629,Το άσπρο κλουβί στο σχήμα της καρδιάς,Γιώργος Γρηγοράκης,Παραμύθι,2013,978-618-5040-00-0,Το άσπρο κλουβί στο σχήμα της καρδιάς.pdf,https://www.openbook.gr/to-aspro-klouvi-sto-sxima-tis-kardias/,http://bit.ly/2edFUR8
openBook1630,Χαιρετίσματα & ευχές,Ηρακλής Λαμπαδαρίου,Παραμύθι,2013,978-618-5040-01-7,Χαιρετίσματα & ευχές.pdf,https://www.openbook.gr/xairetismata-kai-eyxes/,http://bit.ly/2r8EYFL
openBook1631,Το συναχωμένο ηφαίστειο,Ευρυδίκη Αμανατίδου,Παραμύθι,2013,978-618-5040-02-4,Το συναχωμένο ηφαίστειο.pdf,https://www.openbook.gr/to-synaxwmeno-ifaisteio/,http://bit.ly/2sjWvdW
openBook1632,Το όνομά μου είναι Μπααμπούρ,,Παραμύθι,2013,978-618-5040-03-1,Το όνομά μου είναι Μπααμπούρ.pdf,https://www.openbook.gr/to-onoma-mou-einai-mpaampour/,http://bit.ly/2sY7F4M
openBook1633,Το δέντρο της αληθινής ευχής,Χρυσούλα Λουλοπούλου,Παραμύθι,2013,978-618-5040-04-8,Το δέντρο της αληθινής ευχής.pdf,https://www.openbook.gr/to-dentro-tis-alithinis-eyxis/,http://bit.ly/2qVMe89
openBook1634,Μαζί – 16 διπλά διηγήματα,,Διήγημα,2013,978-618-5040-06-2,Μαζί – 16 διπλά διηγήματα.pdf,https://www.openbook.gr/mazi-16-dipla-diigimata/,http://bit.ly/2rvsWoX
openBook1635,Ιστορίες από ένα παγκάκι,,Διήγημα,2013,978-618-5040-07-9,Ιστορίες από ένα παγκάκι.pdf,https://www.openbook.gr/istories-apo-ena-pagkaki/,http://bit.ly/2qAnVbr
openBook1636,Το κόκκινο παραμύθι,Κώστας Στοφόρος,Παραμύθι,2013,978-618-5040-09-3,Το κόκκινο παραμύθι.pdf,https://www.openbook.gr/to-kokkino-paramythi/,http://bit.ly/2s8uoij
openBook1637,Το κίτρινο παραμύθι,Κώστας Στοφόρος,Παραμύθι,2013,978-618-5040-10-9,Το κίτρινο παραμύθι.pdf,https://www.openbook.gr/to-kitrino-paramythi/,http://bit.ly/2sjgVnf
openBook1638,Το πορτοκαλί παραμύθι,Κώστας Στοφόρος,Παραμύθι,2013,978-618-5040-11-6,Το πορτοκαλί παραμύθι.pdf,https://www.openbook.gr/to-portokali-paramythi/,http://bit.ly/2r0eAtF
openBook1639,Το λευκό παραμύθι,Κώστας Στοφόρος,Παραμύθι,2013,978-618-5040-12-3,Το λευκό παραμύθι.pdf,https://www.openbook.gr/to-lefko-paramythi/,http://bit.ly/2rafUt3
openBook1640,"Το αγόρι, το κορίτσι και μία τόση δα μικρούλα πραγματικότητα",,Παραμύθι,2013,978-618-5040-15-4,"Το αγόρι, το κορίτσι και μία τόση δα μικρούλα πραγματικότητα.pdf",https://www.openbook.gr/to-agori-to-koritsi-kai-mia-tosi-da-mikroula-pragmatikotita/,http://bit.ly/2rOghxK
openBook1641,Ένα ταξίδι… αλλιώς,,Διήγημα,2013,978-618-5040-20-8,Ένα ταξίδι… αλλιώς.pdf,https://www.openbook.gr/ena-taxidi-alliws/,http://bit.ly/2qsbfn4
openBook1642,Ένα ουράνιο τόξο μαλλιά κουβάρια,Μαρίνα Καβαλλιεράκη,Παραμύθι  //  Εκδόσεις Σαΐτα,2013,978-618-5040-22-2,Ένα ουράνιο τόξο μαλλιά κουβάρια.pdf,https://www.openbook.gr/ena-ouranio-toxo-mallia-kouvaria/,http://bit.ly/2radAE7
openBook1643,Και μετά θα ζήσω τη ζωή μου,Μαρίνα Αποστόλου,Διήγημα,2013,978-618-5040-25-3,Και μετά θα ζήσω τη ζωή μου.pdf,https://www.openbook.gr/kai-meta-tha-zisw-ti-zwi-mou/,http://bit.ly/2rDyX3Q
openBook1644,Ο Κανελής γνωρίζει την Αθήνα,Δημήτρης Κανελλόπουλος,Παραμύθι  //  Εκδόσεις Σαΐτα,2013,978-618-5040-26-0 //  Σελίδες: 56  //  Έτος έκδοσης: 2013,Ο Κανελής γνωρίζει την Αθήνα.pdf,https://www.openbook.gr/o-kanelis-gnwrizei-tin-athina/,http://bit.ly/2rNwSSP
openBook1645,Και αν;,Ελευθερία Πασσά,Διήγημα,2013,978-618-5040-27-7,Και αν;.pdf,https://www.openbook.gr/kai-an/,http://bit.ly/2rjjGSS
openBook1646,Τα αφόρετα παπούτσια,,Παραμύθι,2013,978-618-5040-28-4,Τα αφόρετα παπούτσια.pdf,https://www.openbook.gr/ta-aforeta-papoutsia/,http://bit.ly/2qQUUs7
openBook1647,Ο Ιορδάνης και το μαγικό μολυβάκι,Άννα Κόνδη,Παραμύθι,2013,978-618-5040-29-1  //  Σελίδες: 48  //  Έτος έκδοσης: 2013,Ο Ιορδάνης και το μαγικό μολυβάκι.pdf,https://www.openbook.gr/o-iordanis-kai-to-magiko-molyvaki/,http://bit.ly/2sxWakt
openBook1648,Η σπορά του ήλιου,Βιργινία Χρυσουλάκη,Παραμύθι,2013,978-618-5040-30-7,Η σπορά του ήλιου.pdf,https://www.openbook.gr/i-spora-tou-iliou/,http://bit.ly/2reSswA
openBook1649,Τουβουλοπαγίδα,Μαρία Μπράβου – Μπουρλέσα,Λαογραφία,2016,978-618-82223-1-1,Τουβουλοπαγίδα.pdf,https://www.openbook.gr/touvoulopagida/,http://bit.ly/2rR7AR0
openBook1650,Πέντε διηγήματα ξένης κλασικής λογοτεχνίας (γραμμένα σε γραφομηχανή),,Διήγημα,,,Πέντε διηγήματα ξένης κλασικής λογοτεχνίας (γραμμένα σε γραφομηχανή).pdf,https://www.openbook.gr/pente-diigimata/,http://bit.ly/2s6dW1y
openBook1651,Εκκλησίες και Άγιοι στη Λευκάδα,Αντώνης Περδικάρης,Θρησκευτική παράδοση,2019,978-618-00-0093-1,Εκκλησίες και Άγιοι στη Λευκάδα.pdf,https://www.openbook.gr/ekklisies-kai-agioi-sti-leykada/,http://bit.ly/2pVlPaO
openBook1652,Διακρατικός Οδηγός για τη μονογονεϊκότητα,Λάουρα Μαράτου-Αλιπράντη,Μελέτη,2002,,Διακρατικός Οδηγός για τη μονογονεϊκότητα.pdf,https://www.openbook.gr/diakratikos-odigos-gia-ti-monogoneikotita/,http://bit.ly/2Wc0rd7
openBook1653,Οι Γυναίκες στη Σημερινή Ελλάδα: Ψυχο-Κοινωνικές Διαστάσεις,,Μελέτη,2003,,Οι Γυναίκες στη Σημερινή Ελλάδα: Ψυχο-Κοινωνικές Διαστάσεις.pdf,https://www.openbook.gr/oi-gynaikes-sti-simerini-ellada-psycho-koinonikes-diastaseis/,http://bit.ly/2MFE78J
openBook1654,Η Συμμετοχή των Γυναικών στα Κέντρα Λήψης Πολιτικών Αποφάσεων στην Ελλάδα,,Μελέτη,2006,,Η Συμμετοχή των Γυναικών στα Κέντρα Λήψης Πολιτικών Αποφάσεων στην Ελλάδα.pdf,https://www.openbook.gr/i-symmetochi-ton-gynaikon-sta-kentra-lipsis-politikon-apofaseon-stin-ellada/,http://bit.ly/2BAXpps
openBook1655,Johnnie Society,Γιάννης Φαρσάρης,Μυθιστόρημα,2009,78-960-930860-1,Johnnie Society.pdf,https://www.openbook.gr/johnnie-society/,http://bit.ly/2ldJNuY
openBook1656,Ο Ηλίας στο χωριό του μπαρμπα-Ευρούλη,Άννα Κόνδη,Παραμύθι,2013,978-618-5040-32-1  //  Σελίδες: 40  //  Έτος έκδοσης: 2013,Ο Ηλίας στο χωριό του μπαρμπα-Ευρούλη.pdf,https://www.openbook.gr/o-ilias-sto-xwrio-tou-mparmpa-eurouli/,http://bit.ly/2qIwMYB
openBook1657,ΕξοΡγισμός,Δημήτρης Νότας,Μυθιστόρημα,2013,978-618-5040-33-8,ΕξοΡγισμός.pdf,https://www.openbook.gr/exorgismos/,http://bit.ly/2s4iK4N
openBook1658,Η Νεράιδα της Μάνης,Βασίλης Πουλημενάκος,Αφήγημα,2013,978-618-5040-34-5,Η Νεράιδα της Μάνης.pdf,https://www.openbook.gr/neraida-tis-manis/,http://bit.ly/2rf15au
openBook1659,Η Σύγκρια,Βασίλης Πουλημενάκος,Αφήγημα,2013,978-618-5040-35-2,Η Σύγκρια.pdf,https://www.openbook.gr/sygkria/,http://bit.ly/2sgqjVd
openBook1660,Θύτες και θύματα,Ιφιγένεια Φασφαλή,Διήγημα,2013,978-618-5040-36-9,Θύτες και θύματα.pdf,https://www.openbook.gr/thytes-kai-thymata/,http://bit.ly/2qv3v7H
openBook1661,Το νερό και το χώμα,Σοφία Πολίτου-Βερβέρη,Παραμύθι,2013,978-618-5040-37-6,Το νερό και το χώμα.pdf,https://www.openbook.gr/to-nero-kai-to-xwma/,http://bit.ly/2rQ9CRx
openBook1662,Μια ζέβρα που την έλεγαν Βούλα,Ελένη Σβορώνου,Παραμύθι,2013,978-618-5040-38-3  //  Σελίδες: 30  //  Έτος έκδοσης: 2013,Μια ζέβρα που την έλεγαν Βούλα.pdf,https://www.openbook.gr/mia-zevra-pou-tin-elegan-voula/,http://bit.ly/2rLHW2Z
openBook1663,Δαντέλα από τον Λίγηρα,Βασίλης Πουλημενάκος,Νουβέλα,2013,978-618-5040-40-6,Δαντέλα από τον Λίγηρα.pdf,https://www.openbook.gr/dantela-apo-ton-ligira/,http://bit.ly/2rXuXrY
openBook1664,Δίνη,Στέλλα Ασημακοπούλου,Διήγημα,2013,978-618-5040-41-3,Δίνη.pdf,https://www.openbook.gr/dini/,http://bit.ly/2s6zJ5F
openBook1665,"Εγώ και ο Άλλος μου Εαυτός, η Σκιά μου",Εύα Πετροπούλου-Λιανού,Παραμύθι,2013,978-618-5040-42-0,"Εγώ και ο Άλλος μου Εαυτός, η Σκιά μου.pdf",https://www.openbook.gr/ego-kai-o-allos-mou-eaytos-i-skia-mou/,http://bit.ly/2qYVRB4
openBook1666,Η Μυρσίνη και η ροδιά η ευλογημένη,Σοφία Πολίτου-Βερβέρη,Παραμύθι,2013,978-618-5040-43-7,Η Μυρσίνη και η ροδιά η ευλογημένη.pdf,https://www.openbook.gr/i-myrsini-kai-i-rodia-i-eylogimeni/,http://bit.ly/2sgkSFN
openBook1667,Σουμπέρτα,Γιώτα Τσιλίκη,Νουβέλα,2013,978-618-5040-44-4,Σουμπέρτα.pdf,https://www.openbook.gr/soumperta/,http://bit.ly/2qUA8He
openBook1668,Τεθλασμένη ζωή,Άννα Δεληγιάννη-Τσιουλπά,Διήγημα,2013,978-618-5040-45-1,Τεθλασμένη ζωή.pdf,https://www.openbook.gr/tethlasmeni-zwi/,http://bit.ly/2qZb2XI
openBook1669,"Ματή, το μαγικό ψιθύρισμα",Θεοφάνης Θεοφάνους,Παραμύθι,2013,978-618-5040-46-8 //  Σελίδες: 32  //  Έτος έκδοσης: 2013,"Ματή, το μαγικό ψιθύρισμα.pdf",https://www.openbook.gr/mati-to-magiko-psithyrisma/,http://bit.ly/2qHKgrT
openBook1670,Ένα λιοντάρι με πυρετό μαθαίνει να μην είναι κακό,Γιώτα Κοτσαύτη,Παραμύθι,2013,978-618-5040-47-5 //  Σελίδες: 52  //  Έτος έκδοσης: 2013,Ένα λιοντάρι με πυρετό μαθαίνει να μην είναι κακό.pdf,https://www.openbook.gr/ena-liontari-me-pyreto-mathainei-na-min-einai-kako/,http://bit.ly/2qpFcrK
openBook1671,Το Λίκνο της Ζωής,Μίνως-Αθανάσιος Καρυωτάκης,Μυθιστόρημα,2013,978-618-5040-48-2,Το Λίκνο της Ζωής.pdf,https://www.openbook.gr/to-likno-tis-zois/,http://bit.ly/2s7QsJP
openBook1672,Γράμμα ΕΠΕΙΓΟΝ για τον Άγιο Βασίλη,Άννα Πήλιου,Παραμύθι,2013,978-618-5040-49-9 //  Σελίδες: 28  //  Έτος έκδοσης: 2013,Γράμμα ΕΠΕΙΓΟΝ για τον Άγιο Βασίλη.pdf,https://www.openbook.gr/gramma-epeigon-gia-ton-agio-vasili/,http://bit.ly/2qmtB8L
openBook1673,Το μικρόβιο της ζήλειας,Μαρία Χατζή,Παραμύθι,2013,978-618-5040-50-5  //  Σελίδες: 62  //  Έτος έκδοσης: 2013,Το μικρόβιο της ζήλειας.pdf,https://www.openbook.gr/to-mikrovio-tis-zileias/,http://bit.ly/2s0pbbc
openBook1674,Το αλικοκούμπι,Καλλιόπη Ζάχου,Παραμύθι,2013,978-618-5040-53-6,Το αλικοκούμπι.pdf,https://www.openbook.gr/to-alikokoumpi/,http://bit.ly/2rOogdQ
openBook1675,Ονείρωξη,Δημήτρης Νίκου,Αφήγημα,2014,978-618-5040-55-0,Ονείρωξη.pdf,https://www.openbook.gr/oneirwxi/,http://bit.ly/2qSLsE0
openBook1676,Η ζωή του κλόουν,Αλκμήνη Γιαμπανίδου,Παραμύθι,2014,978-618-5040-60-4,Η ζωή του κλόουν.pdf,https://www.openbook.gr/i-zwi-tou-klooun/,http://bit.ly/2qt9ytG
openBook1677,Αναχώρηση,Νίκος Σουβατζής,Διήγημα,2014,978-618-5040-61-6,Αναχώρηση.pdf,https://www.openbook.gr/anaxwrisi/,http://bit.ly/2rMuKHR
openBook1678,Οι τέσσερις χώρες,Αντωνία Αριστοδήμου,Παραμύθι,2014,978-618-5040-62-8,Οι τέσσερις χώρες.pdf,https://www.openbook.gr/oi-tesseris-xwres/,http://bit.ly/2qMcrS6
openBook1679,"Μάιρα, η νεράιδα του φεγγαριού",Άννα Πήλιου,Παραμύθι,2014,978-618-5040-63-5,"Μάιρα, η νεράιδα του φεγγαριού.pdf",https://www.openbook.gr/maira-i-neraida-tou-feggariou/,http://bit.ly/2svVBHR
openBook1680,Οι πέντε σφραγίδες και ο χαμένος πρίγκιπας,Στέλλα Χαβενετίδου,Μυθιστόρημα,2014,978-618-5040-64-2,Οι πέντε σφραγίδες και ο χαμένος πρίγκιπας.pdf,https://www.openbook.gr/oi-pente-sfragides-kai-o-xamenos-prigkipas/,http://bit.ly/2qLGVno
openBook1681,Το επάνω κουμπί,,Παραμύθι,2014,978-618-5040-66-6,Το επάνω κουμπί.pdf,https://www.openbook.gr/to-epanw-koumpi/,http://bit.ly/2sMJdmG
openBook1682,Εξ αίματος,Λιλή Γάτη,Νουβέλα,2014,978-618-5040-68-0,Εξ αίματος.pdf,https://www.openbook.gr/ex-aimatos/,http://bit.ly/2ruLUwH
openBook1683,Γαλήνης πλάσματα,Ανδρέας Ανδρέου – Παπαπέτρου,Διήγημα,2014,978-618-5040-76-5,Γαλήνης πλάσματα.pdf,https://www.openbook.gr/galinis-plasmata/,http://bit.ly/2rojp3I
openBook1684,Το χρυσό μπαλόνι,Αθανασία Γαϊτανίδου,Παραμύθι,2014,978-618-5040-79-6,Το χρυσό μπαλόνι.pdf,https://www.openbook.gr/to-xryso-mpaloni/,http://bit.ly/2rRjMRR
openBook1685,Η κιθάρα που έκλαιγε,Ράνια Κυρκιντάνου,Αφήγημα,2014,978-618-5040-82-6,Η κιθάρα που έκλαιγε.pdf,https://www.openbook.gr/i-kithara-pou-eklaige/,http://bit.ly/2qsGsut
openBook1686,Το Τέρας,Απόστολος Λαγαρίας,Διήγημα,2014,978-618-5040-92-5,Το Τέρας.pdf,https://www.openbook.gr/to-teras/,http://bit.ly/2s0YB1T
openBook1687,Το ποδήλατο και το αερόστατο,Ράνια Κυρκιντάνου,Αφήγημα,2014,978-618-5040-93-2,Το ποδήλατο και το αερόστατο.pdf,https://www.openbook.gr/to-podilato-kai-to-aerostato/,http://bit.ly/2r0v9FM
openBook1688,Μάντεψε ποιος,,Θεατρικά κείμενα,2014,978-618-5040-97-0,Μάντεψε ποιος.pdf,https://www.openbook.gr/mantepse-poios/,http://bit.ly/2rLM1Ex
openBook1689,Η Δρακοφιλίτσα,Μαρία Χατζή,Παραμύθι,2014,978-618-5040-98-7,Η Δρακοφιλίτσα.pdf,https://www.openbook.gr/drakofilitsa/,http://bit.ly/2s6uX8Y
openBook1690,Επιχείρηση Καλικαντζαροσκοπεία,Χρυσοθέα Μπασιά,Παραμύθι,2014,978-618-5147-00-6,Επιχείρηση Καλικαντζαροσκοπεία.pdf,https://www.openbook.gr/epixeirisi-kalikantzaroskopeia/,http://bit.ly/2sb2RZw
openBook1691,Ιστορίες δυο σελίδων,Θανάσης Μπατσακίδης,Διήγημα,2014,978-618-5147-01-3,Ιστορίες δυο σελίδων.pdf,https://www.openbook.gr/istories-dyo-selidwn/,http://bit.ly/2rDDVxz
openBook1692,Ένα καπέλο για τον καθηγητή,Ευρυδίκη Αμανατίδου,Μυθιστόρημα,2014,978-618-5147-03-7,Ένα καπέλο για τον καθηγητή.pdf,https://www.openbook.gr/ena-kapelo-gia-ton-kathigiti/,http://bit.ly/2r22NgY
openBook1693,Η λίμνη μας κινδυνεύει!,Μάλαμα Σιδηροπούλου,Παραμύθι,2014,978-618-5147-04-4,Η λίμνη μας κινδυνεύει!.pdf,https://www.openbook.gr/i-limni-mas-kindyneuei/,http://bit.ly/2seNXBi
openBook1694,"Μαμά, γιατί το κοριτσάκι είναι μαύρο;",Χρυσοθέα Μπασιά,Παραμύθι,2015,978-618-5147-08-2,"Μαμά, γιατί το κοριτσάκι είναι μαύρο;.pdf",https://www.openbook.gr/mama-giati-to-koritsaki-einai-mavro/,http://bit.ly/2rrtp9H
openBook1695,Η Μαύρη λαχτάρα του Μωβ,,Παραμύθι,2015,978-618-5147-09-9,Η Μαύρη λαχτάρα του Μωβ.pdf,https://www.openbook.gr/i-mavri-laxtara-tou-mwv/,http://bit.ly/2rQ4wa8
openBook1696,Η πράσινη μποτίλια,Κωνσταντής Στεφανουδάκης,Αφήγημα,2015,978-618-5147-10-5,Η πράσινη μποτίλια.pdf,https://www.openbook.gr/i-prasini-botilia-afigima-tou-konstanti-stefanoudaki/,http://bit.ly/2rPW7Uc
openBook1697,Ο Δράκος και οι σκορδοφάγοι ιππότες,Ευρυδίκη Αμανατίδου,Μυθιστόρημα,2015,978-618-5147-14-3,Ο Δράκος και οι σκορδοφάγοι ιππότες.pdf,https://www.openbook.gr/o-drakos-kai-oi-skordofagoi-ippotes/,http://bit.ly/2qICrOn
